date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
5/29/2020,21.5,12.2,23.3,0.5,0,161,10.9,,1017.5,
5/30/2020,22.7,12.8,31.7,0,0,131,12,,1015.1,
5/31/2020,23,13.9,28.9,0,0,207,12.1,,1013.6,
6/1/2020,24.3,14.4,31.1,0,0,221,12.7,,1012.2,
6/2/2020,24.6,16.1,32.8,0,0,281,11.5,,1012.9,
6/3/2020,23.2,14.4,31.7,0,0,235,10.8,,1013.4,
6/4/2020,24.2,14.4,32.8,0,0,238,14.8,,1009.2,
6/5/2020,25.7,16.1,32.8,0,0,188,13.5,,1008.9,
6/6/2020,24.5,16.7,35,0,0,186,28.1,,1003.5,
6/7/2020,23.4,10,29.4,2.8,0,208,25.3,,998.6,
6/8/2020,19.5,10.6,32.8,0,0,91,19.4,,1000.8,
6/9/2020,13.1,5.6,26.7,14.7,0,0,29.2,,1012.5,
6/10/2020,16.2,6.1,19.4,3,0,291,11.5,,1019,
6/11/2020,19.8,8.3,25,0,0,184,8.4,,1021.5,
6/12/2020,23,11.1,27.8,0,0,151,11.3,,1020.4,
6/13/2020,24,13.9,32.8,0,0,183,12.8,,1011.8,
6/14/2020,24.7,15,33.3,2.5,0,205,24.1,,1006.8,
6/15/2020,25.2,11.7,33.3,0,0,196,15,,1010,
6/16/2020,26.2,12.8,33.9,0,0,193,23.4,,1006.1,
6/17/2020,25.2,13.3,35,0,0,210,20.4,,1003.4,
6/18/2020,18.8,12.8,35.6,0,0,68,20,,1012.7,
6/19/2020,16.5,12.2,21.1,2.5,0,92,13.6,,1015.7,
6/20/2020,20,8.9,20.6,3.8,0,226,12,,1012.9,
6/21/2020,22.5,8.9,30.6,0,0,270,14,,1010.4,
6/22/2020,21.1,12.8,27.8,1,0,30,12.5,,1013.5,
6/23/2020,21.8,12.8,27.2,1.3,0,55,10.7,,1015.6,
6/24/2020,24.2,15,30,0,0,167,9.3,,1011,
6/25/2020,25.2,15,33.9,0.8,0,214,12.4,,1008.4,
6/26/2020,22.5,13.9,34.4,0,0,49,12.1,,1012.9,
6/27/2020,24.3,13.3,27.8,15,0,206,12,,1009,
6/28/2020,25.8,14.4,32.2,0,0,197,16.1,,999.9,
6/29/2020,26.3,15,33.3,0,0,206,18.4,,997.9,
6/30/2020,22.7,14.4,33.3,0,0,226,16.4,,1004.5,
7/1/2020,21.8,13.3,28.3,0,0,175,16.5,,1011,
7/2/2020,25.5,13.3,30.6,0,0,182,13.1,,1010.7,
7/3/2020,25.6,16.1,35.6,0,0,173,13.6,,1014,
7/4/2020,24.1,16.1,31.1,0,0,170,12.1,,1015.4,
7/5/2020,24.2,13.3,32.8,1.3,0,163,10.7,,1013.6,
7/6/2020,26.4,13.3,32.8,0,0,170,12.2,,1011.9,
7/7/2020,27.4,16.1,36.1,0,0,183,17.6,,1008.7,
7/8/2020,26.9,14.4,36.7,0,0,237,13.3,,1006.5,
7/9/2020,26.6,15,35.6,0,0,91,14,,1009.1,
7/10/2020,27.9,16.1,33.9,0,0,207,11.9,,1012.6,
7/11/2020,27.2,18.3,37.2,0,0,94,13.4,,1015.6,
7/12/2020,27.5,19.4,35,0,0,184,13.1,,1012.3,
7/13/2020,27.6,20.6,36.1,0,0,212,18.2,,1007.5,
7/14/2020,24.7,19.4,36.1,0,0,125,16.7,,1009.7,
7/15/2020,23.4,15,26.1,3,0,105,14.8,,1013.9,
7/16/2020,24.5,13.9,27.2,0,0,211,13.1,,1013.7,
7/17/2020,26,14.4,33.9,0,0,223,12.8,,1013.3,
7/18/2020,27.3,18.3,35.6,0,0,233,13.9,,1011.3,
7/19/2020,24.8,17.2,36.1,0,0,190,12.2,,1013.3,
7/20/2020,25.8,17.8,32.8,0,0,100,14.8,,1011.4,
7/21/2020,24.4,16.7,33.9,0,0,103,13.7,,1012.2,
7/22/2020,25,14.4,30.6,0,0,190,12.2,,1010.9,
7/23/2020,25.3,14.4,35.6,1.3,0,186,13.1,,1010.9,
7/24/2020,24.8,17.2,33.9,0,0,217,11.2,,1010.6,
7/25/2020,23.5,17.2,31.7,1.8,0,221,11.7,,1013.4,
7/26/2020,22.1,17.2,31.7,1.3,0,167,10.2,,1016.8,
7/27/2020,22.8,14.4,28.3,0,0,114,12.2,,1017.7,
7/28/2020,23.1,14.4,30,0,0,200,10.8,,1014,
7/29/2020,24.6,17.2,31.1,0.5,0,254,18.2,,1011.9,
7/30/2020,22.3,15,33.9,0,0,58,15.5,,1017.5,
7/31/2020,22.7,13.3,26.1,0,0,57,10.3,,1019.4,
8/1/2020,23.4,13.3,31.1,0.3,0,98,10.4,,1018.3,
8/2/2020,22.9,13.9,31.7,0,0,138,11.2,,1017.3,
8/3/2020,23.9,15,29.4,0,0,171,11.8,,1015.2,
8/4/2020,24.9,15,31.1,0,0,144,14.2,,1013.1,
8/5/2020,24.3,16.7,33.3,0,0,139,12.8,,1012.9,
8/6/2020,25.4,16.7,35,3.3,0,174,11.3,,1010.1,
8/7/2020,26.9,17.2,31.7,0,0,211,13.4,,1009.3,
8/8/2020,27,16.1,36.1,0,0,224,11.7,,1011.9,
8/9/2020,27,16.1,35.6,0,0,220,11.2,,1012,
8/10/2020,25.1,17.2,36.1,0,0,93,12.1,,1012.9,
8/11/2020,26.1,16.1,31.7,0,0,197,11.5,,1011.1,
8/12/2020,26.5,14.4,35.6,0,0,220,13.4,,1010.3,
8/13/2020,26.7,15,35,0,0,210,12.5,,1012,
8/14/2020,27,15,35.6,0,0,155,15.7,,1012.6,
8/15/2020,25.7,14.4,32.8,0,0,118,11.3,,1015.8,
8/16/2020,26.3,14.4,33.3,0,0,138,11.3,,1017.8,
8/17/2020,26.2,16.1,35,0,0,149,10.5,,1020,
8/18/2020,27.4,17.2,35.6,0,0,168,10.5,,1016.9,
8/19/2020,27.1,17.8,37.2,0,0,131,11.8,,1013.3,
8/20/2020,26,16.1,35,0,0,202,12.2,,1010.3,
8/21/2020,26.9,15,33.3,0.3,0,192,10.5,,1009.7,
8/22/2020,27.7,15.6,33.9,0,0,176,11.6,,1010.9,
8/23/2020,27.6,17.2,35.6,0,0,158,11.9,,1012.3,
8/24/2020,27.4,15.6,36.7,0,0,182,10.8,,1012.6,
8/25/2020,27.7,18.3,35.6,0,0,199,12.8,,1011.4,
8/26/2020,26.5,20,36.1,0,0,236,13.4,,1010.1,
8/27/2020,26.5,15.6,34.4,2.5,0,199,11,,1008.8,
8/28/2020,23.5,14.4,35,0,0,78,15.2,,1011.4,
8/29/2020,20.8,12.8,26.1,1.3,0,174,11.1,,1014.1,
8/30/2020,23.4,12.8,24.4,0,0,233,18.3,,1007.2,
8/31/2020,19.3,8.3,32.8,0,0,136,17.5,,1008.8,
9/1/2020,19.2,8.3,25,3.6,0,319,10.1,,1010.3,
9/2/2020,22.2,10,26.7,0,0,256,10.6,,1013.4,
9/3/2020,22.9,10,32.8,0,0,178,12,,1015,
9/4/2020,24.2,11.1,31.7,0,0,135,10.5,,1018.6,
9/5/2020,26.3,11.1,32.2,0,0,188,11.1,,1019,
9/6/2020,28.1,15.6,37.2,0,0,249,15.3,,1013.9,
9/7/2020,24.9,12.8,36.1,0,0,280,16.6,,1007,
9/8/2020,8.5,2.2,33.3,6.6,0,64,33.2,,1019.6,
9/9/2020,5.7,-0.6,2.8,8.6,25,71,16.9,,1028.3,
9/10/2020,7.9,0,5,0.8,0,47,10,,1025.9,
9/11/2020,10.7,3.3,11.7,0,0,284,11.3,,1019.4,
9/12/2020,16.8,3.3,21.1,0,0,219,9.3,,1016.5,
9/13/2020,19.1,5.6,26.7,0,0,192,7,,1020,
9/14/2020,20.6,8.3,29.4,0,0,181,9.7,,1021.2,
9/15/2020,21.3,10.6,31.1,0,0,233,7.9,,1018.9,
9/16/2020,20.2,9.4,31.1,0,0,71,9.7,,1020.4,
9/17/2020,20.1,8.9,23.3,0,0,155,8.4,,1020,
9/18/2020,20.5,8.9,29.4,0,0,157,11,,1018.6,
9/19/2020,21.6,10,30,0,0,199,11.1,,1012.9,
9/20/2020,20.9,14.4,31.1,0,0,231,11,,1013.5,
9/21/2020,20.3,11.1,29.4,0,0,167,9.1,,1016.2,
9/22/2020,20.3,11.7,30.6,0,0,189,9.6,,1016,
9/23/2020,20.2,12.8,30.6,0,0,262,8.7,,1015.7,
9/24/2020,21.3,12.8,30,0,0,201,10.3,,1012.8,
9/25/2020,22.4,13.3,31.7,0,0,215,11.8,,1008.8,
9/26/2020,22.3,13.9,30.6,0,0,220,17.7,,1006.4,
9/27/2020,14.4,10,31.1,0,0,15,21,,1015.3,
9/28/2020,10.1,3.9,12.8,0.3,0,352,9.5,,1026.7,
9/29/2020,14.9,2.8,16.1,0,0,240,9,,1021.3,
9/30/2020,16.4,7.2,26.7,0,0,358,11.5,,1020.8,
10/1/2020,13.5,3.9,22.8,0,0,23,7.8,,1025.7,
10/2/2020,15.4,3.3,20,0,0,65,10.6,,1018.7,
10/3/2020,13.9,5,23.9,0,0,23,10.4,,1020,
10/4/2020,15.7,5,18.9,0,0,178,10.8,,1018.3,
10/5/2020,18.3,7.2,28.3,0,0,268,13.4,,1016,
10/6/2020,17.9,4.4,27.8,0,0,199,8.9,,1018.7,
10/7/2020,18.4,5,30,0,0,99,9.3,,1016.1,
10/8/2020,18,6.1,28.3,0,0,199,8.7,,1012.8,
10/9/2020,18.9,6.1,28.9,0,0,210,9.5,,1010.6,
10/10/2020,18.6,7.2,29.4,0,0,172,12,,1010.3,
10/11/2020,14.5,7.8,29.4,0,0,252,22.1,,1006.7,
10/12/2020,11.6,2.2,25.6,0,0,245,17.8,,1016.1,
10/13/2020,15.1,1.7,24.4,0,0,226,13.8,,1016.6,
10/14/2020,16.5,8.9,26.7,0,0,262,26,,1010.3,
10/15/2020,8.5,2.2,27.2,0,0,10,17.4,,1022.4,
10/16/2020,8.7,-1.1,12.2,0,0,266,11.8,,1021.1,
10/17/2020,14.4,-2.2,22.2,0,0,270,20.8,,1009.2,
10/18/2020,8.5,3.9,21.7,0,0,74,15.4,,1015.9,
10/19/2020,11.1,-0.6,9.4,0,0,212,11.5,,1012.6,
10/20/2020,13.2,1.7,16.1,0,0,199,14.2,,1011.4,
10/21/2020,13.1,2.2,20.6,0,0,183,10.9,,1010.2,
10/22/2020,8.9,1.7,25.6,0,0,357,22.3,,1010.5,
10/23/2020,1.2,-6.1,5,0,0,64,18.1,,1025.8,
10/24/2020,3.7,-6.1,1.7,0,0,13,18.3,,1012.1,
10/25/2020,-2.9,-9.4,12.8,0.5,0,41,28.5,,1022.3,
10/26/2020,-7.5,-13.3,-8.9,3.3,76,50,12.9,,1032.2,
10/27/2020,-3.7,-13.3,-7.8,0.5,76,357,7.4,,1026.3,
10/28/2020,2.8,-11.7,9.4,0,25,359,9.1,,1019.4,
10/29/2020,6.3,-2.8,11.1,0,0,259,7.5,,1021.7,
10/30/2020,7.8,0,20,0,0,229,7.5,,1020.2,
10/31/2020,8.5,3.3,21.1,0,0,305,17.2,,1019.9,
11/1/2020,7.6,-1.7,18.9,0,0,312,6.9,,1030.1,
11/2/2020,10.4,-2.2,20.6,0,0,242,6.8,,1027,
11/3/2020,12.1,3.9,26.1,0,0,239,7.1,,1019.5,
11/4/2020,13.1,7.2,25,0,0,281,10.1,,1020.4,
11/5/2020,12.7,7.8,25,0,0,203,8.8,,1024.8,
11/6/2020,12.7,6.7,25.6,0,0,207,9.9,,1012.4,
11/7/2020,13.9,6.1,23.9,0,0,181,23,,1002.2,
11/8/2020,9.5,10,22.8,0,0,197,21,,997.8,
11/9/2020,1.1,0.6,15.6,0,0,357,14.2,,1009.5,
11/10/2020,-0.9,-5.6,1.1,2,25,316,15.6,,1013.6,
11/11/2020,-0.2,-6.1,8.3,0,0,303,10.5,,1015.6,
11/12/2020,-0.9,-5.6,8.9,0,0,3,14.1,,1019.5,
11/13/2020,2.5,-7.2,7.8,0,0,210,13.4,,1014,
11/14/2020,3,-6.1,17.8,0,0,280,28.5,,1008.6,
11/15/2020,2.4,-5,9.4,0,0,271,17.9,,1020.5,
11/16/2020,7.4,-4.4,14.4,0,0,256,11,,1023.6,
11/17/2020,9.1,1.7,20,0,0,187,7.4,,1023.2,
11/18/2020,11,4.4,23.9,0,0,199,14,,1013.4,
11/19/2020,10.6,2.8,22.8,0,0,321,12.1,,1014.3,
11/20/2020,5.7,-0.6,18.3,0,0,43,10.3,,1026.9,
11/21/2020,3.9,-1.1,13.9,0,0,357,7.7,,1026.2,
11/22/2020,1.1,-6.7,8.9,0,0,65,8.2,,1027.3,
11/23/2020,4.9,-7.2,9.4,0,0,309,9.3,,1009.1,
11/24/2020,1.7,-3.9,15,5.6,76,1,11.4,,1012.4,
11/25/2020,1.2,-5,3.3,3,102,280,7.3,,1014.4,
11/26/2020,0.9,-5.6,9.4,0,51,29,11.3,,1016.8,
11/27/2020,0.9,-6.1,6.7,0,25,301,4,,1025.3,
11/28/2020,1.9,-5,7.8,0,25,,4.4,,1021.4,
11/29/2020,0,-4.4,13.3,0,0,29,8.6,,1029.5,
11/30/2020,0.7,-4.4,2.8,0,0,210,7.8,,1024.1,
12/1/2020,-0.3,-4.4,15.6,0,0,351,18.3,,1019.7,
12/2/2020,-3.1,-6.7,3.9,0,0,7,12.3,,1032.5,
12/3/2020,-1.9,-7.8,0,0,0,347,5.8,,1028.9,
12/4/2020,2.7,-7.2,8.3,0,0,347,4.8,,1025.3,
12/5/2020,3.8,-2.8,15,0,0,15,4.9,,1028.7,
12/6/2020,3.5,-2.2,11.7,0,0,342,4.4,,1024.7,
12/7/2020,4.5,-3.3,17.2,0,0,342,5.4,,1026.9,
12/8/2020,4.6,-3.3,15.6,0,0,308,5.6,,1025.9,
12/9/2020,4.7,-0.6,17.8,0,0,281,6,,1020.5,
12/10/2020,1.4,-0.6,20,0,0,27,10.9,,1015.3,
12/11/2020,-2.6,-3.9,5.6,1,0,26,9.9,,1016.4,
12/12/2020,-6.7,-11.1,-3.9,1,25,22,10.6,,1017.2,
12/13/2020,-5,-13.3,-5,2.3,76,69,9.5,,1024.4,
12/14/2020,-5.5,-13.3,2.8,0,76,29,10.6,,1016.2,
12/15/2020,-3.9,-12.2,0.6,2.5,102,350,9.3,,1019,
12/16/2020,-3.1,-8.9,1.1,0,102,303,11.5,,1018.9,
12/17/2020,-0.9,-6.1,6.7,0,76,165,8.6,,1014.7,
12/18/2020,-0.2,-3.9,11.7,0,76,0,9.9,,1015.5,
12/19/2020,-0.7,-7.2,2.2,0,76,281,14.7,,1021.8,
12/20/2020,2.2,-6.7,7.8,0,51,253,16.9,,1019.6,
12/21/2020,6.5,-5,11.7,0,0,230,12.2,,1018.1,
12/22/2020,5,0,16.1,0,0,231,18.6,,1007.5,
12/23/2020,-3.7,-4.4,18.3,0,0,320,24.2,,1021.2,
12/24/2020,-2,-8.3,-0.6,0,0,291,12.9,,1026.1,
12/25/2020,1.7,-0.6,11.1,0,0,251,5.7,,1020.6,
12/26/2020,2.9,-1.1,16.7,0,0,290,8.6,,1011.9,
12/27/2020,1.4,0,17.2,0,0,311,14.8,,1015.4,
12/28/2020,-3.6,-2.8,8.3,0,0,36,10.3,,1020.9,
12/29/2020,-3.8,-3.3,-1.1,4.6,51,21,9,,1014.3,
12/30/2020,-5.5,-10,2.2,0,51,266,6.1,,1021.9,
12/31/2020,-2.5,-8.9,8.3,0,25,13,6.7,,1016.6,
1/1/2021,-1.5,-7.8,5.6,0,25,13,5.6,,1020.7,
1/2/2021,-2,-6.1,5.6,0,25,296,10,,1017.5,
1/3/2021,1.1,-6.7,11.1,0,0,281,15.1,,1014.7,
1/4/2021,3.1,-2.8,12.8,0,0,228,8.8,,1019.2,
1/5/2021,1.9,-2.2,13.9,0,0,314,15.1,,1014,
1/6/2021,-0.3,-6.1,12.8,0,0,18,9.1,,1023.7,
1/7/2021,-0.6,-6.1,7.2,0,0,24,7.4,,1021.5,
1/8/2021,-1,-6.1,8.9,0,0,359,6.3,,1024.5,
1/9/2021,-2.8,-6.7,6.7,0,0,12,7.4,,1024.9,
1/10/2021,-2.9,-3.3,0,1.5,25,35,4.8,,1027.7,
1/11/2021,-3.8,-7.2,1.1,0,0,,4.1,,1026,
1/12/2021,-1,-7.8,9.4,0,0,268,7.4,,1023,
1/13/2021,5.3,-6.1,12.8,0,0,266,20.1,,1014.9,
1/14/2021,1.1,0,18.3,0,0,321,29.8,,1022.1,
1/15/2021,-1.9,-8.9,3.3,0,0,13,14.4,,1023.3,
1/16/2021,0.9,-8.9,7.2,0,0,15,13.4,,1018.5,
1/17/2021,2.1,-2.2,8.3,0,0,342,14.8,,1017.2,
1/18/2021,0.1,-1.1,10,0,0,22,15.5,,1016.8,
1/19/2021,-2.1,-3.9,3.9,0,0,82,7.2,,1028.9,
1/20/2021,1.1,-3.9,3.9,0,0,278,13.9,,1018.2,
1/21/2021,2.2,-4.4,15.6,0,0,358,9,,1014.5,
1/22/2021,0.4,-6.7,9.4,0,0,37,9.2,,1013.5,
1/23/2021,-0.4,-7.2,7.8,0,0,14,10.7,,1007.9,
1/24/2021,-2.2,-7.2,7.2,0,0,38,9.1,,1010.4,
1/25/2021,-3.7,-5,1.7,0,0,24,10.6,,1006,
1/26/2021,-6.5,-5.6,1.1,0,0,49,9.4,,1012.4,
1/27/2021,-5.7,-16.1,-4.4,2.3,51,100,9.9,,1021.5,
1/28/2021,0.9,-16.1,-2.8,0,25,178,8.6,,1019.7,
1/29/2021,5.8,-9.4,10.6,0,0,213,12,,1008.3,
1/30/2021,4.1,-3.3,15,0,0,308,15.2,,1008.1,
1/31/2021,1.7,-5.6,11.1,0,0,41,5.6,,1027,
2/1/2021,2.3,-5,11.1,0,0,143,5.4,,1023.7,
2/2/2021,5.9,-3.9,12.8,0,0,283,6.8,,1016.7,
2/3/2021,7,-2.2,18.3,0,0,241,17,,1006.6,
2/4/2021,0.3,-6.1,18.9,0,0,327,22.7,,1013.2,
2/5/2021,-0.5,-7.2,4.4,0,0,295,17.8,,1010.2,
2/6/2021,0.2,-3.3,7.2,0,0,295,15.8,,1010.2,
2/7/2021,2.3,-3.9,7.8,0,0,300,28.3,,1005,
2/8/2021,-1.2,-11.7,13.3,0,0,23,22.6,,1008.4,
2/9/2021,-3,-11.7,0,0,0,48,20.1,,1013.7,
2/10/2021,-3.7,-12.2,-1.1,0,0,52,16.1,,1015.3,
2/11/2021,-5,-11.7,-0.6,0.3,0,32,20.8,,1016.7,
2/12/2021,-8.5,-16.7,-4.4,0,0,47,20.8,,1018.1,
2/13/2021,-12.2,-19.4,-12.2,0,0,51,21.8,,1018.5,
2/14/2021,-14.3,-22.2,-16.7,1.5,25,60,16.6,,1024.3,
2/15/2021,-13,-23.3,-17.8,0,25,53,14.7,,1017.9,
2/16/2021,-4.7,-23.3,-6.7,0,25,358,10.7,,1004.2,
2/17/2021,-3.7,-15,5.6,0,0,11,9.6,,1012.8,
2/18/2021,-3.6,-12.8,-1.7,2,51,335,9.1,,1024.8,
2/19/2021,-0.8,-10,0,0,25,257,15.4,,1020.5,
2/20/2021,1.9,-7.8,8.3,0,0,163,13.3,,1011.9,
2/21/2021,0.6,-6.7,13.9,5.8,51,313,15.7,,1018.7,
2/22/2021,3.7,-7.8,5.6,0,25,270,18.9,,1019.7,
2/23/2021,5.9,-5,15.6,0,0,298,22.3,,1011.5,
2/24/2021,0.2,-5,16.7,0,0,55,16.2,,1020.2,
2/25/2021,-1.9,-7.2,5.6,10.4,279,43,9.9,,1024.2,
2/26/2021,-0.6,-12.2,-1.7,0,127,297,16.7,,1010.7,
2/27/2021,-1.7,-12.2,3.9,0,76,320,14.9,,1008.9,
2/28/2021,-2.9,-7.2,2.8,0,51,307,11,,1021.9,
3/1/2021,0.3,-7.2,3.9,0,51,221,8,,1026.3,
3/2/2021,5.2,-6.1,11.7,0,25,312,8,,1017.3,
3/3/2021,6.9,-5,16.7,0,0,155,6.9,,1015,
3/4/2021,4.1,-1.1,16.7,0,0,342,13,,1015.9,
3/5/2021,6.8,-0.6,6.7,4.8,0,232,8,,1024.2,
3/6/2021,8.4,0.3,16.9,0,,205,10.3,,1017.2,
3/7/2021,10.6,0.6,18.9,0,0,198,12.2,,1014.7,
3/8/2021,10.8,3.3,20.6,0,0,224,10,,1013.8,
3/9/2021,10.6,4.7,17.8,0,,269,12.5,,1007.2,
3/10/2021,4.9,0,8.4,1.1,,311,15.8,,1007.2,
3/11/2021,1.9,-3.7,7.2,0,,3,9.4,,1017.5,
3/12/2021,2.6,1.1,6.7,0,0,58,11.6,,1021.1,
3/13/2021,0.8,-1.7,3.3,0,,51,18.9,,1017.8,
3/14/2021,,-3.9,-0.6,0,,,,,,
3/15/2021,1.2,-9.4,1.7,0,,10,12.3,,1010.4,
3/16/2021,0.9,-3.1,4,0,,21,9.7,,1010.4,
3/17/2021,1.7,-1.8,5.5,0,,354,9.4,,1019,
3/18/2021,2.5,-4.7,9.7,0,,73,8.2,,1024.9,
3/19/2021,6.3,-0.9,15.1,0,,153,9.7,,1021.5,
3/20/2021,11.1,2.3,19.9,0,,201,18.5,,1010.6,
3/21/2021,5.8,0.1,9.4,0,,2,18,,1011.2,
3/22/2021,2.4,-1.7,6.1,0,,34,10.7,,1012.6,
3/23/2021,1.5,-1.3,5.5,0,,347,14.5,,1011.1,
3/24/2021,1.3,-1.5,3.9,0,,63,13.9,,1014.2,
3/25/2021,3.3,-2.5,8.5,0,,179,12.4,,1005.3,
3/26/2021,3.4,0.6,6.3,0,,335,10.2,,1008.4,
3/27/2021,4,-0.8,9.6,0,,325,13.3,,1020.6,
3/28/2021,7.4,-0.6,16,0,,239,15.7,,1021.8,
3/29/2021,10.9,5.2,19.3,0,,249,27.8,,1004.5,
3/30/2021,1.3,-1.4,5.3,0,,10,19.1,,1017.9,
3/31/2021,2.3,-4.6,9.6,0,,298,10.9,,1030.2,
4/1/2021,7.3,-2.1,16.6,0,,201,9,,1024,
4/2/2021,12.5,3.9,21.9,0,,258,9.9,,1015.5,
4/3/2021,14.4,5.9,23.1,0,,193,7.1,,1018.9,
4/4/2021,16.2,8.5,23.5,0,,235,8,,1014.8,
4/5/2021,17,9,23.9,0,,209,14.9,,1004.2,
4/6/2021,9.6,1.4,15.6,0,,344,19.4,,1003.5,
4/7/2021,7.5,1.4,14.2,0,,350,15.8,,1013.9,
4/8/2021,11.9,4.5,19.7,0,,283,17.1,,1007.3,
4/9/2021,7,3.8,10,0,,326,21.8,,1012,
4/10/2021,9.7,-0.4,19,0,,266,12.7,,1010.3,
4/11/2021,9.6,5.5,14.4,0,,358,19.4,,1006.3,
4/12/2021,4.6,0.1,8.8,0,,41,16.4,,1016.3,
4/13/2021,3.1,0.9,6.5,0,,64,18.5,,1020.8,
4/14/2021,3.8,-0.6,8.7,0,,54,21.1,,1018.6,
4/15/2021,2.7,-0.8,6.1,0,,69,20.8,,1013.8,
4/16/2021,1,-1.9,4,0,,26,15.8,,1020.9,
4/17/2021,2.1,-2.7,6,0,,355,10.3,,1024.7,
4/18/2021,5.4,-2.9,12.1,0,,264,10.1,,1020.9,
4/19/2021,3,-2.8,7.2,0,,51,20,,1016.2,
4/20/2021,-0.4,-5.7,5,0,,29,12,,1024.6,
4/21/2021,0.1,-3.6,3.7,0,,65,13.3,,1021.2,
4/22/2021,5.2,-1.3,10.9,0,,24,11.1,,1007.8,
4/23/2021,7.3,2.5,11.8,0,,335,9,,1008.5,
4/24/2021,10.1,1.7,18,0,,216,9.9,,1010.2,
4/25/2021,16.3,7.7,24.4,0,,209,16.9,,1001.5,
4/26/2021,17.5,10.1,24.9,0,,214,19.2,,997.5,
4/27/2021,10.2,6.3,13.7,0,,15,16.3,,1004.8,
4/28/2021,9,5.3,13.3,0,,13,12.8,,1015.6,
4/29/2021,12.7,4.9,19.7,0,,213,6.7,,1022.5,
4/30/2021,16.7,7.8,24.6,0,,188,10.1,,1020.2,
5/1/2021,19.8,10.7,28,0,,198,13.8,,1006.8,
5/2/2021,15,10,20,0,,357,17.7,,999.7,
5/3/2021,6.8,4.1,9,0,,43,18.9,,1012.5,
5/4/2021,8.4,2.2,13.2,0,,1,7.6,,1016.8,
5/5/2021,10.8,5.2,15.4,0,,332,11.9,,1019,
5/6/2021,13.6,5.4,21.2,0,,33,8.1,,1021.4,
5/7/2021,18.1,8.8,26.4,0,,190,13.2,,1010.3,
5/8/2021,16.1,11.2,21.7,0,,303,18.8,,1003.4,
5/9/2021,8.2,5.4,10.5,0,,70,15.7,,1014.9,
5/10/2021,4.9,3.2,6.3,0,,56,19,,1017.1,
5/11/2021,4.2,1.2,6.7,0,,80,14.1,,1021.7,
5/12/2021,8.6,0.8,16.5,0,,92,8.9,,1023,
5/13/2021,13.9,5.4,21.6,0,,192,9.9,,1018.2,
5/14/2021,15,9.4,20.6,0,,91,11.7,,1014.3,
5/15/2021,14.6,10.9,19.5,0,,89,12.8,,1011.6,
5/16/2021,14.1,11,18.4,0,,47,11.6,,1011.5,
5/17/2021,13.3,10.9,16.7,0,,88,13.4,,1011.9,
5/18/2021,12.9,9,16.2,0,,85,10.9,,1010,
5/19/2021,14.8,8,20.5,0,,148,11.5,,1007.8,
5/20/2021,18.3,11,25.9,0,,176,17.4,,1003.6,
5/21/2021,19.2,12.1,24.7,0,,168,24.3,,1005.4,
5/22/2021,16.8,12.3,22.2,0,,114,18.8,,1013.2,
5/23/2021,17,12.3,22.5,0,,189,21.5,,1009.8,
5/24/2021,15.3,7.1,22.3,0,,336,12.6,,1012.9,
5/25/2021,16.9,9,23.5,0,,230,11,,1014,
5/26/2021,17.8,11.1,23.8,0,,202,15.5,,1012.9,
5/27/2021,16.9,10.8,22.1,0,,51,11.4,,1014.7,
5/28/2021,17.8,9.4,24.9,0,,157,10.9,,1014.1,
5/29/2021,16.9,12.3,22.2,0,,70,14.1,,1012.5,
5/30/2021,12.8,10.3,15.5,0,,55,21.6,,1017.5,
5/31/2021,12.2,8.5,15.9,0,,72,11.6,,1021.5,
6/1/2021,14.1,7.9,19.6,0,,76,9,,1019.4,
6/2/2021,17,9.9,23.3,0,,102,8.4,,1015.3,
6/3/2021,19.6,11.4,26.8,0,,163,8.3,,1013.3,
6/4/2021,22.7,13.7,30.8,0,,171,9.5,,1010.6,
6/5/2021,23.6,15.3,31.4,0,,196,10.7,,1006.2,
6/6/2021,23.6,17.4,30.2,0,,193,13,,1004.4,
6/7/2021,23.8,15.1,31.2,0,,183,12.4,,1005.4,
6/8/2021,24.9,15.8,32.2,0,,173,15.7,,1006.4,
6/9/2021,24.6,15.9,31.5,0,,177,13,,1011.7,
6/10/2021,26.6,17.5,34.3,0,,192,20.2,,1006.6,
6/11/2021,22.2,16.4,27.4,0,,101,16.5,,1011.3,
6/12/2021,23.4,13.1,31.4,0,,147,13.3,,1013.2,
6/13/2021,25.4,17.5,32.1,0,,138,13.3,,1013.4,
6/14/2021,27,17.8,36,0,,143,12.1,,1013.7,
6/15/2021,28.4,19.3,37.3,0,,164,12.6,,1013.7,
6/16/2021,28.5,20.1,35.9,0,,153,13,,1013.1,
6/17/2021,28.2,19.3,35.9,0,,186,13.5,,1010.5,
6/18/2021,25.8,20.1,31,0,,130,17,,1010.4,
6/19/2021,24.1,18.1,30.5,0,,209,14.3,,1008.2,
6/20/2021,23.4,17.3,31,0,,69,21.4,,1005.4,
6/21/2021,19.1,14.2,24.6,0,,70,17.1,,1015,
6/22/2021,24.4,13.7,33.1,0,,198,13.4,,1007.9,
6/23/2021,26.8,17.7,34,0,,213,15.7,,1006.3,
6/24/2021,23.1,17.9,28.7,0,,203,13.1,,1010.2,
6/25/2021,18.9,14.4,24.1,0,,344,15.2,,1011.5,
6/26/2021,16.8,12.7,21.5,0,,22,12.4,,1015.3,
